drug_id,drugname,drug_type,approved,experimental,illicit,investigational,nutraceutical,withdrawn
DB08329,b'Sulthiame',small molecule,0,1,0,0,0,0
DB08330,b'METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE',small molecule,0,1,0,0,0,0
DB08331,"b""N-1H-imidazol-2-yl-N'-[4-(1H-imidazol-2-ylamino)phenyl]benzene-1,4-diamine""",small molecule,0,1,0,0,0,0
DB08332,b'9-(2-carboxyethyl)-10-methylanthracene endoperoxide',small molecule,0,1,0,0,0,0
DB08333,b'4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME',small molecule,0,1,0,0,0,0
DB08334,b'3-FLUORO-4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME',small molecule,0,1,0,0,0,0
DB08335,"b'4-HYDROXYBENZALDEHYDE O-(3,3-DIMETHYLBUTANOYL)OXIME'",small molecule,0,1,0,0,0,0
DB08336,"b'2-Methyl-2-propanyl [(1R)-2-methyl-1-(1,3,4-oxadiazol-2-yl)propyl]carbamate'",small molecule,0,1,0,0,0,0
DB08337,"b'2-Methyl-2-propanyl [(1S)-2-methyl-1-(1,3,4-oxadiazol-2-yl)propyl]carbamate'",small molecule,0,1,0,0,0,0
DB08338,"b'19-(cyclopropylamino)-4,6,7,15-tetrahydro-5H-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9H)-one'",small molecule,0,1,0,0,0,0
DB08339,"b'6-(2,6-DICHLOROPHENYL)-2-{[3-(HYDROXYMETHYL)PHENYL]AMINO}-8-METHYLPYRIDO[2,3-D]PYRIMIDIN-7(8H)-ONE'",small molecule,0,1,0,0,0,0
DB08340,"b""N,N'-DIPHENYLPYRAZOLO[1,5-A][1,3,5]TRIAZINE-2,4-DIAMINE""",small molecule,0,1,0,0,0,0
DB08341,"b'4-{[4-{[(1R,2R)-2-(dimethylamino)cyclopentyl]amino}-5-(trifluoromethyl)pyrimidin-2-yl]amino}-N-methylbenzenesulfonamide'",small molecule,0,1,0,0,0,0
DB08342,b'S-PALMITOYL-L-CYSTEINE',small molecule,0,1,0,0,0,0
DB08344,b'4-chloro-N-(3-methoxypropyl)-N-[(3S)-1-(2-phenylethyl)piperidin-3-yl]benzamide',small molecule,0,1,0,0,0,0
DB08345,"b'4-(2-(1H-IMIDAZOL-4-YL)ETHYLAMINO)-2-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE'",small molecule,0,1,0,0,0,0
DB08346,"b'(5Z)-13-CHLORO-14,16-DIHYDROXY-3,4,7,8,9,10-HEXAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,11(12H)-DIONE'",small molecule,0,1,0,0,0,0
DB08347,b'4-{[(2S)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3H-indole-2-carbonitrile',small molecule,0,1,0,0,0,0
DB08348,"b'N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE'",small molecule,0,1,0,0,0,0
DB08349,"b'N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1H-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide'",small molecule,0,1,0,0,0,0
DB08350,"b'5-[3-(2-METHOXYPHENYL)-1H-PYRROLO[2,3-B]PYRIDIN-5-YL]-N,N-DIMETHYLPYRIDINE-3-CARBOXAMIDE'",small molecule,0,1,0,0,0,0
DB08351,b'N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide',small molecule,0,1,0,0,0,0
DB08352,"b'6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-N-(1-methylethyl)-1,3-benzothiazol-2-amine'",small molecule,0,1,0,0,0,0
DB08353,"b'2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE'",small molecule,0,1,0,0,0,0
DB08354,"b'2-(4-CHLOROBENZYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE'",small molecule,0,1,0,0,0,0
DB08355,"b'1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid'",small molecule,0,1,0,0,0,0
DB08356,"b'4-[4-(4-methoxyphenyl)-5-methyl-1H-pyrazol-3-yl]benzene-1,3-diol'",small molecule,0,1,0,0,0,0
DB08357,b'1-ETHOXY-2-(2-ETHOXYETHOXY)ETHANE',small molecule,0,1,0,0,0,0
DB08358,"b'2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE'",small molecule,0,1,0,0,0,0
DB08359,b'2-PHENYLAMINO-4-METHYL-5-ACETYL THIAZOLE',small molecule,0,1,0,0,0,0
DB08360,"b'2-(4-ETHYLPIPERAZIN-1-YL)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE'",small molecule,0,1,0,0,0,0
DB08361,"b'2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide'",small molecule,0,1,0,0,0,0
DB08362,"b'N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE'",small molecule,0,1,0,0,0,0
DB08363,b'1-(9-ethyl-9H-carbazol-3-yl)-N-methylmethanamine',small molecule,0,1,0,0,0,0
DB08364,b'1-{[(1E)-(3-HYDROXY-2-METHYL-5-{[(TRIHYDROXY-LAMBDA^5^-PHOSPHANYL)OXY]METHYL}PYRIDIN-4-YL)METHYLIDENE]AMINO}UNDECAN-2-ONE',small molecule,0,1,0,0,0,0
DB08365,"b'8-bromo-4-(2-chlorophenyl)-N-(2-hydroxyethyl)-6-methyl-1,3-dioxo-1,2,3,6-tetrahydropyrrolo[3,4-e]indole-7-carboxamide'",small molecule,0,1,0,0,0,0
DB08366,"b'3-({3-[(1S,4aS,6S,7S,9S,9aR)-1,6-dimethyl-2-oxodecahydro-6,9-epoxy-4a,7-methanobenzo[7]annulen-1-yl]propanoyl}amino)-2,4-dihydroxybenzoic acid'",small molecule,0,1,0,0,0,0
DB08367,b'(R)-2-(FORMYLOXY)-3-(PHOSPHONOOXY)PROPYL PENTANOATE',small molecule,0,1,0,0,0,0
DB08368,"b'OCTANE-1,3,5,7-TETRACARBOXYLIC ACID'",small molecule,0,1,0,0,0,0
DB08369,b'1-(biphenyl-4-ylmethyl)-1H-imidazole',small molecule,0,1,0,0,0,0
DB08370,b'S-(4-BROMOBENZYL)CYSTEINE',small molecule,0,1,0,0,0,0
DB08371,b'PARA-(BENZOYL)-PHENYLALANINE',small molecule,0,1,0,0,0,0
DB08373,"b""4,4'-BIS([H]METHYLSULFONYL)-2,2',5,5'-TETRACHLOROBIPHENYL""",small molecule,0,1,0,0,0,0
DB08374,b'Phenylalanylmethylchloride',small molecule,0,1,0,0,0,0
DB08375,"b'(2R)-2-[(1R)-1-{[(2Z)-2-(2-Amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetyl]amino}-2-oxoethyl]-5-methylene-5,6-dihydro-2H-1,3-thiazine-4-carboxylic acid'",small molecule,0,1,0,0,0,0
DB08377,b'N-[4-(4-nitrophenylphospho)butanoyl]-D-alanine',small molecule,0,1,0,0,0,0
DB08378,"b'4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID'",small molecule,0,1,0,0,0,0
DB08382,b'Gosogliptin',small molecule,0,0,0,1,0,0
DB08383,"b'4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1H-imidazole'",small molecule,0,1,0,0,0,0
DB08384,b'2-({4-[4-(pyridin-4-ylmethyl)-1H-pyrazol-3-yl]phenoxy}methyl)quinoline',small molecule,0,1,0,0,0,0
DB08385,b'4-(quinolin-3-ylmethyl)piperidine-1-carboxylic acid',small molecule,0,1,0,0,0,0
DB08386,b'2-{[4-(4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline',small molecule,0,1,0,0,0,0
DB08387,b'2-{[4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline',small molecule,0,1,0,0,0,0
DB08388,"b'5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE'",small molecule,0,1,0,0,0,0
DB08389,"b'6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE'",small molecule,0,1,0,0,0,0
DB08391,"b'6,7-DIMETHOXY-4-[(3R)-3-(QUINOXALIN-2-YLOXY)PYRROLIDIN-1-YL]QUINAZOLINE'",small molecule,0,1,0,0,0,0
DB08392,"b'2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL'",small molecule,0,1,0,0,0,0
DB08393,"b'2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL'",small molecule,0,1,0,0,0,0
DB08394,b'PARA-NITROPHENYLPHOSPHONOBUTANOYL-GLYCINE',small molecule,0,1,0,0,0,0
DB08395,b'2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE',small molecule,0,1,0,0,0,0
DB08396,"b'4-{[(E)-(5-Oxo-2-phenyl-1,3-oxazol-4(5H)-ylidene)methyl]amino}butanoic acid'",small molecule,0,1,0,0,0,0
DB08397,b'6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLIC ACID',small molecule,0,1,0,0,0,0
DB08398,"b'2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine'",small molecule,0,0,0,1,0,0
DB08399,b'PICEATANNOL',small molecule,0,1,0,0,0,0
DB08400,b'4-(3-{[5-(trifluoromethyl)pyridin-2-yl]oxy}benzyl)piperidine-1-carboxylic acid',small molecule,0,1,0,0,0,0
DB08401,b'(2E)-2-({(2S)-2-CARBOXY-2-[(PHENOXYACETYL)AMINO]ETHOXY}IMINO)PENTANEDIOIC ACID',small molecule,0,1,0,0,0,0
DB08402,"b'2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID'",small molecule,0,1,0,0,0,0
DB08403,b'METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID',small molecule,0,1,0,0,0,0
DB08404,"b'S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEXANETHIOATE'",small molecule,0,1,0,0,0,0
DB08405,"b'S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEPTANETHIOATE'",small molecule,0,1,0,0,0,0
DB08406,"b'[N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE'",small molecule,0,1,0,0,0,0
DB08407,b'PLATENSIMYCIN',small molecule,0,1,0,0,0,0
DB08408,"b'(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl 2,2-dimethylpropanoate'",small molecule,0,1,0,0,0,0
DB08409,b'4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE',small molecule,0,1,0,0,0,0
DB08410,b'PARA-NITROBENZYL GLUTARYL GLYCINIC ACID',small molecule,0,1,0,0,0,0
DB08411,b'N-[4-(4-nitrophenylphospho)butanoyl]-L-alanine',small molecule,0,1,0,0,0,0
DB08412,b'6-{4-[HYDROXY-(4-NITRO-PHENOXY)-PHOSPHORYL]-BUTYRYLAMINO}-HEXANOIC ACID',small molecule,0,1,0,0,0,0
DB08413,b'METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER',small molecule,0,1,0,0,0,0
DB08416,"b'(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE'",small molecule,0,1,0,0,0,0
DB08418,"b'(4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate'",small molecule,0,1,0,0,0,0
DB08419,b'(1S)-1-(PHENOXYMETHYL)PROPYL METHYLPHOSPHONOCHLORIDOATE',small molecule,0,1,0,0,0,0
DB08420,b'1-{[1-(2-AMINO-3-PHENYL-PROPIONYL)-PYRROLIDINE-2-CARBONYL]-AMINO}-2-(3-CYANO-PHENYL)-ETHANEBORONIC ACID',small molecule,0,1,0,0,0,0
DB08421,b'PIPERIDINE-2-CARBOXYLIC ACID TERT-BUTYLAMIDE',small molecule,0,1,0,0,0,0
DB08422,b'[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE',small molecule,0,1,0,0,0,0
DB08423,b'[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE',small molecule,0,1,0,0,0,0
DB08424,"b'[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE'",small molecule,0,1,0,0,0,0
DB08426,"b'THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [2-OXO-1-(1H-PYRROLO[2,3-C]PYRIDIN-2-YLMETHYL)-PYRROLIDIN-3-YL]-AMIDE'",small molecule,0,1,0,0,0,0
DB08427,b'PREPHENIC ACID',small molecule,0,1,0,0,0,0
DB08429,b'N-({(2S)-1-[(3R)-3-amino-4-(3-chlorophenyl)butanoyl]pyrrolidin-2-yl}methyl)-3-(methylsulfonyl)benzamide',small molecule,0,1,0,0,0,0
DB08430,b'PARA-NITROPHENYL 1-THIO-BETA-D-GLUCOPYRANOSIDE',small molecule,0,1,0,0,0,0
DB08431,"b'[(3R,4S)-4-HYDROXY-3-METHYL-2-OXOHEXYL]PHOSPHONIC ACID'",small molecule,0,1,0,0,0,0
DB08432,"b""THYMIDINE-5'-THIOPHOSPHATE""",small molecule,0,1,0,0,0,0
DB08433,b'phenyl ethenesulfonate',small molecule,0,1,0,0,0,0
DB08434,b'2-METHYLCARBAMOYL-3-(4-PHOSPHONOOXY-PHENYL)-CYCLOPROPANECARBOXYLIC ACID',small molecule,0,1,0,0,0,0
DB08435,"b'(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid'",small molecule,0,1,0,0,0,0
DB08436,"b'8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-'",small molecule,0,1,0,0,0,0
DB08437,b'Puromycin',small molecule,0,1,0,0,0,0
DB08439,b'Parecoxib',small molecule,1,0,0,0,0,0
DB08440,"b'N-1,10-phenanthrolin-5-ylacetamide'",small molecule,0,1,0,0,0,0
DB08441,"b'6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE'",small molecule,0,1,0,0,0,0
DB08442,"b'4-{[(2R)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol'",small molecule,0,1,0,0,0,0
DB08443,"b'2-(1H-pyrrol-1-ylcarbonyl)benzene-1,3,5-triol'",small molecule,0,1,0,0,0,0
DB08445,"b'(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE'",small molecule,0,1,0,0,0,0
DB08447,b'3-{3-[(DIMETHYLAMINO)METHYL]-1H-INDOL-7-YL}PROPAN-1-OL',small molecule,0,1,0,0,0,0
DB08448,"b'(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol'",small molecule,0,1,0,0,0,0
DB08449,"b'2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid'",small molecule,0,1,0,0,0,0
DB08450,b'N-1H-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine',small molecule,0,1,0,0,0,0
DB08451,b'N-(QUINOLIN-8-YL)METHANESULFONAMIDE',small molecule,0,1,0,0,0,0
DB08453,b'2-Nonyl-4-quinolinol 1-oxide',small molecule,0,1,0,0,0,0
DB08454,b'N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE',small molecule,0,1,0,0,0,0
DB08456,"b'S-[(1-Hydroxy-2,2,5,5-tetramethyl-4-phenyl-2,5-dihydro-1H-pyrrol-3-yl)methyl] methanesulfonothioate'",small molecule,0,1,0,0,0,0
DB08458,b'(4-BROMOPHENYL)[4-({(2E)-4-[CYCLOPROPYL(METHYL)AMINO]BUT-2-ENYL}OXY)PHENYL]METHANONE',small molecule,0,1,0,0,0,0
DB08461,"b'3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL'",small molecule,0,1,0,0,0,0
DB08462,b'N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE',small molecule,0,1,0,0,0,0
DB08463,b'(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol',small molecule,0,1,0,0,0,0
DB08464,"b'METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE'",small molecule,0,1,0,0,0,0
DB08465,"b'2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE'",small molecule,0,1,0,0,0,0
DB08466,"b'5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol'",small molecule,0,1,0,0,0,0
DB08469,"b'tert-butyl 4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine-1-carboxylate'",small molecule,0,1,0,0,0,0
DB08470,"b'3-(4-fluorophenyl)-5-phenyl-4H-1,2,4-triazole'",small molecule,0,1,0,0,0,0
DB08471,"b'1-(thiophen-2-ylacetyl)-4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine'",small molecule,0,1,0,0,0,0
DB08472,b'(R)-Fluoxetine',small molecule,0,1,0,0,0,0
DB08473,"b'5,6-dichloro-1-beta-D-ribofuranosyl-1H-benzimidazole'",small molecule,0,1,0,0,0,0
DB08474,b'3-(CARBOXYAMIDE(2-CARBOXYAMIDE-2-TERTBUTYLETHYL))PENTAN',small molecule,0,1,0,0,0,0
DB08475,"b'[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]methyl hydrogen hex-5-enylphosphonate'",small molecule,0,1,0,0,0,0
DB08476,b'3-AMINO-AZACYCLOTRIDECAN-2-ONE',small molecule,0,1,0,0,0,0
DB08478,b'N-[2-Chloro-5-(trifluoromethyl)phenyl]imidodicarbonimidic diamide',small molecule,0,1,0,0,0,0
DB08479,"b'N-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide'",small molecule,0,1,0,0,0,0
DB08480,b'4-HYDROXY-N-PROPARGYL-1(R)-AMINOINDAN',small molecule,0,1,0,0,0,0
DB08482,b'[[1-[N-HYDROXY-ACETAMIDYL]-3-METHYL-BUTYL]-CARBONYL-LEUCINYL]-ALANINE ETHYL ESTER',small molecule,0,1,0,0,0,0
DB08484,b'4-AMINO-N-[(2-SULFANYLETHYL)CARBAMOYL]BENZENESULFONAMIDE',small molecule,0,1,0,0,0,0
DB08485,"b'(1S,4S,5S)-1,4,5-TRIHYDROXY-3-[3-(PHENYLTHIO)PHENYL]CYCLOHEX-2-ENE-1-CARBOXYLIC ACID'",small molecule,0,1,0,0,0,0
DB08486,b'Efaproxiral',small molecule,0,0,0,1,0,0
DB08487,b'3-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE',small molecule,0,1,0,0,0,0
DB08488,"b'4-{[(E)-2-(5-CHLOROTHIEN-2-YL)VINYL]SULFONYL}-1-(1H-PYRROLO[3,2-C]PYRIDIN-2-YLMETHYL)PIPERAZIN-2-ONE'",small molecule,0,1,0,0,0,0
DB08489,"b'N4-HYDROXY-2-ISOBUTYL-N1-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YL)-SUCCINAMIDE'",small molecule,0,1,0,0,0,0
DB08490,b'CTS-1027',small molecule,0,1,0,1,0,0
DB08491,b'N-HYDROXY-2-[4-(4-PHENOXY-BENZENESULFONYL)-TETRAHYDRO-PYRAN-4-YL]-ACETAMIDE',small molecule,0,1,0,0,0,0
DB08492,b'(2E)-3-(2-OCT-1-YN-1-YLPHENYL)ACRYLIC ACID',small molecule,0,1,0,0,0,0
DB08493,"b'5-METHYL-3-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YLCARBAMOYL)-HEXANOIC ACID'",small molecule,0,1,0,0,0,0
DB08495,b'4-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE',small molecule,0,1,0,0,0,0
DB08496,b'(R)-warfarin',small molecule,0,1,0,0,0,0
DB08497,"b'(1S)-2-oxo-1-phenyl-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate'",small molecule,0,1,0,0,0,0
DB08498,"b'(1S)-1-(3-chlorophenyl)-2-oxo-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate'",small molecule,0,1,0,0,0,0
DB08499,"b""N-[3-(2-fluoroethoxy)phenyl]-N'-(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-6-yl)butanediamide""",small molecule,0,1,0,0,0,0
DB08500,"b'(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(2-naphthyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol'",small molecule,0,1,0,0,0,0
DB08501,"b'DIETHYL PROPANE-1,3-DIYLBISCARBAMATE'",small molecule,0,1,0,0,0,0
DB08502,b'Capravirine',small molecule,0,0,0,1,0,0
DB08503,"b'(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(4-methylphenyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol'",small molecule,0,1,0,0,0,0
DB08504,"b'6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM'",small molecule,0,1,0,0,0,0
DB08505,b'methyl 4-bromo-N-[8-(hydroxyamino)-8-oxooctanoyl]-L-phenylalaninate',small molecule,0,1,0,0,0,0
DB08506,b'N-{(2S)-3-[(1R)-1-aminoethyl](hydroxy)phosphoryl-2-benzylpropanoyl}-L-phenylalanine',small molecule,0,1,0,0,0,0
DB08507,b'N-[[2-METHYL-4-HYDROXYCARBAMOYL]BUT-4-YL-N]-BENZYL-P-[PHENYL]-P-[METHYL]PHOSPHINAMID',small molecule,0,1,0,0,0,0
DB08508,b'N-BENZOYL-D-ALANINE',small molecule,0,1,0,0,0,0
DB08510,b'5-ALPHA-PREGNANE-3-BETA-OL-HEMISUCCINATE',small molecule,0,1,0,0,0,0
DB08511,"b'6-amino-2-methyl-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one'",small molecule,0,1,0,0,0,0
DB08512,"b'6-amino-2-[(1-naphthylmethyl)amino]-3,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one'",small molecule,0,1,0,0,0,0
DB08513,b'[4-({5-(AMINOCARBONYL)-4-[(3-METHYLPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENYL]ACETIC ACID',small molecule,0,1,0,0,0,0
DB08514,"b'6-amino-2-[(thiophen-2-ylmethyl)amino]-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one'",small molecule,0,1,0,0,0,0
DB08515,"b'(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE'",small molecule,0,1,0,0,0,0
DB08516,b'(S)-(+)-2-[4-(FLUOROBENZYLOXY-BENZYLAMINO)PROPIONAMIDE]',small molecule,0,1,0,0,0,0
DB08517,"b'(2S)-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-2,3-dihydro-4H-chromen-4-one'",small molecule,0,1,0,0,0,0
DB08519,"b'N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine'",small molecule,0,1,0,0,0,0
DB08520,"b'(21S)-1AZA-4,4-DIMETHYL-6,19-DIOXA-2,3,7,20-TETRAOXOBICYCLO[19.4.0] PENTACOSANE'",small molecule,0,1,0,0,0,0
DB08521,b'4-[5-(4-FLUORO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-3H-IMIDAZOL-4-YL]-PYRIDINE',small molecule,0,1,0,0,0,0
DB08522,b'4-(4-FLUOROPHENYL)-1-CYCLOROPROPYLMETHYL-5-(4-PYRIDYL)-IMIDAZOLE',small molecule,0,1,0,0,0,0
DB08523,b'[HYDROXY(3-PHENYLPROPYL)AMINO]METHANOL',small molecule,0,1,0,0,0,0
DB08524,b'2-(3-BENZOYLPHENOXY)ETHYL(HYDROXY)FORMAMIDE',small molecule,0,1,0,0,0,0
DB08525,b'HYDROXY[3-(6-METHYLPYRIDIN-2-YL)PROPYL]FORMAMIDE',small molecule,0,1,0,0,0,0
DB08526,b'CARBOBENZYLOXY-(L)-LEUCINYL-(L)LEUCINYL METHOXYMETHYLKETONE',small molecule,0,1,0,0,0,0
DB08527,"b'1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE'",small molecule,0,1,0,0,0,0
DB08529,"b'(6E,11E)-HEPTADECA-6,11-DIENE-9,9-DIYLBIS(PHOSPHONIC ACID)'",small molecule,0,1,0,0,0,0
DB08530,"b'7-BENZYL-1,3-DIMETHYL-8-PIPERAZIN-1-YL-3,7-DIHYDRO-PURINE-2,6-DIONE'",small molecule,0,1,0,0,0,0
DB08531,"b'5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine'",small molecule,0,1,0,0,0,0
