InchiKey,Canonical_SMILES
AYUNIORJHRXIBJ-BGGMETADSA-N,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(\[C@@H]([C@H](/C=C\C=C(/C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)\C)OC)OC(=O)N)/C)C)O)OC
AYUNIORJHRXIBJ-DCKFFROFSA-N,C[C@@H]1C[C@@H]([C@H]([C@@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC
SERHTTSLBVGRBY-UHFFFAOYSA-N,CCCC1(CCC2(CC1)CCN(C2)CCCN(CC)CC)CCC
ZHAKYGFJVGCOAE-UHFFFAOYSA-N,CN(C)CCNC1=C2C3=C(C=C1)N(N=C3C4=C(C2=O)C=CN=C4)CCNCCO
IDUMOVRJNBNOTR-BIZLIJPVSA-N,C1=C(OC(=C1)[N+](=O)[O-])/C=C/C=N/NC(=O)C2=CC=C(S2)[N+](=O)[O-]
XCPGHVQEEXUHNC-UHFFFAOYSA-N,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42
GLVAUDGFNGKCSF-UHFFFAOYSA-N,C1=NC2=C(N1)C(=NC=N2)S
CWHUFRVAEUJCEF-UHFFFAOYSA-N,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
WJEOLQLKVOPQFV-UHFFFAOYSA-N,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5
RGCVKNLCSQQDEP-UHFFFAOYSA-N,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
FECGNJPYVFEKOD-VMPITWQZSA-N,CN(C)CC1=CC=C(C=C1)S(=O)(=O)N2C=CC(=C2)/C=C/C(=O)NO
XXSMGPRMXLTPCZ-UHFFFAOYSA-N,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO
ATLJNLYIJOCWJE-CWMZOUAVSA-N,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@]35[C@H](O5)C[C@@H]4C6=COC(=O)C=C6)C)O
ATLJNLYIJOCWJE-NEKURZDCSA-N,C[C@]12CC[C@@H](C[C@H]1CCC3C2CC[C@]4([C@]35[C@H](O5)C[C@@H]4C6=COC(=O)C=C6)C)O
WYWHKKSPHMUBEB-UHFFFAOYSA-N,C1=NC2=C(N1)C(=NC(=N2)N)S
FFGSXKJJVBXWCY-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)NCCNCCO)NCCNCCO
RYBOXBBYCVOYNO-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CN2S(=O)(=O)C3=C(N=C4N3C=CS4)Cl)CCN
ZAJXXUDARPGGOC-UHFFFAOYSA-N,CC(C)(C#CC1=CC2=C(C=C1NC(=O)C=C)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)N4CCN(CC4)C
DOTGPNHGTYJDEP-UHFFFAOYSA-N,COC1=C(C(=CC=C1)OCCCN)C2=CC(=NN2)NC3=NC=C(N=C3)C#N
VGKDLMBJGBXTGI-SJKOYZFVSA-N,CN[C@@H]1CC[C@@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl
VGKDLMBJGBXTGI-SJCJKPOMSA-N,CN[C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl
MHXGEROHKGDZGO-UHFFFAOYSA-N,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2
LRHPCRBOMKRVOA-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=C(C4=CC=CC=C4C3=O)N(C2=O)CCNCCO
SNHCRNMVYDHVDT-UHFFFAOYSA-N,CC1=NC2=CC=CC=C2C(=N1)N(C)C3=CC=C(C=C3)OC
BMKPVDQDJQWBPD-UHFFFAOYSA-N,C1COCCN1CCNC2=C(C(=O)C3=C(C2=O)N=CC=C3)Cl
PLIVFNIUGLLCEK-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)NO
SUPVGFZUWFMATN-UHFFFAOYSA-N,CC(C)NCCCN1C2=NC=NC(=C2N=C1SC3=C(C=C4C(=C3)OCO4)I)N
SUPVGFZUWFMATN-JVYRTNJDSA-N,CC(C)NCCCN1C2=NC=NC(=C2N=C1SC3=C(C=C4C(=C3)OCO4)[124I])N
XQVVPGYIWAGRNI-JOCHJYFZSA-N,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C
ULXXDDBFHOBEHA-CWDCEQMOSA-N,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4
ULXXDDBFHOBEHA-XDXRKHGRSA-N,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)[18F])Cl)O[C@H]4CCOC4
ULXXDDBFHOBEHA-QDLOVBKTSA-N,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@@H]4CCOC4
UQRCJCNVNUFYDX-UHFFFAOYSA-N,CN1CCN(CC1)C2CCN(CC2)C(=O)NC3=NC=CC(=C3)OC4=CC(=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
NDEXUOWTGYUVGA-LJQANCHMSA-N,CN1C=C(C=N1)C2=C3C=NNC(=O)C4=C3C(=CC(=C4)NC(=O)[C@@H](C5CCCCC5)N)N2
CUNDRHORZHFPLY-UHFFFAOYSA-N,CCN(CC)CCNC1=C2C3=C(C=C1)N=CN3C4=C(C2=O)C=C(C=C4)O
FNDVKMABQZJHKI-GMDKYCAISA-N,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O.C[C@@H]1CC[C@H]2[C@H]([C@@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C
LHRJCEIKDHGLPS-IWBSMJKCSA-N,C[C@@H]1CC[C@H]2[C@H]([C@@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C.C1CCN[C@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O
HHJUWIANJFBDHT-KOTLKJBCSA-N,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O
IAKHMKGGTNLKSZ-INIZCTEOSA-N,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC
MJZJYWCQPMNPRM-UHFFFAOYSA-N,CC1(N=C(N=C(N1OCCCOC2=CC(=C(C=C2Cl)Cl)Cl)N)N)C
XWPBINGFFFZAOZ-UMSFTDKQSA-N,CN(C)C(=O)NC1(CCN(CC1)CCC[C@@]2(CCCN(C2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC=CC=C5
NERXPXBELDBEPZ-RMKNXTFCSA-N,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl)C#N)NC(=O)/C=C/CN(C)C
LAGYWHSFHIMTPE-UHFFFAOYSA-N,C1CN(CCC1NC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)CCC5=CC=C(C=C5)O
TUOZJWZCVIRDKO-UHFFFAOYSA-N,CN1CCN(CC1)C2=CC=C(C=C2)C3=NC4=CC(=C(C=C4C(=N3)NCCN5CCOCC5)OC)OC
JADGCGSQDUSAED-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(OC2=O)N3C=C(C(=O)NC3=O)F
ZKLIBSYZMKSRJE-UHFFFAOYSA-N,C1CCCN(CC1)CC#CCC2(C3=CC=CC=C3C4=CC=CC=C42)CC5=CC=CC=C5
MTUYOFGUEXWKLC-UHFFFAOYSA-N,CC1=NC2=C(S1)C(=O)C=C(C2=O)NCCN(C)C
VEVMYTDOWUQLGI-UHFFFAOYSA-N,CC(C)(C)NCC1=CC(=C2CCCCC2=C1O)NC3=C4C=CC(=CC4=NC=C3)Cl
IHOVFYSQUDPMCN-XAKVHENESA-N,C1CN(CCN1C[C@H](COC2=CC=CC3=C2C=CC=N3)O)C4C5=CC=CC=C5[C@H]6[C@H](C6(F)F)C7=CC=CC=C47
IHOVFYSQUDPMCN-QKUIIBHLSA-N,C1CN(CCN1C[C@H](COC2=CC=CC3=C2C=CC=N3)O)C4C5=CC=CC=C5C6C(C6(F)F)C7=CC=CC=C47
MZDKLVOWGIOKTN-UHFFFAOYSA-N,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C
OTSOOHRUMBRSHZ-UHFFFAOYSA-N,CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4
HMABYWSNWIZPAG-UHFFFAOYSA-N,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
XXVLKDRPHSFIIB-UHFFFAOYSA-N,CN(C)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)[N+](=O)[O-]
LECZXZOBEZITCL-UHFFFAOYSA-N,CC1C2=CC=CC=C2CCN1C3=NC(=NC(=C3C)C)NC4=CC=C(C=C4)F
LECZXZOBEZITCL-INIZCTEOSA-N,C[C@H]1C2=CC=CC=C2CCN1C3=NC(=NC(=C3C)C)NC4=CC=C(C=C4)F
UDDPPYHULIXFDV-UHFFFAOYSA-N,CCN(CC)CC(CNC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC)O
WIPRQKODGRKUEW-UHFFFAOYSA-N,CCN(CC)CCCNC1=C2C(=CC(=C1)OC)C=CC=N2
ZVMMVSSEAMUNGI-UHFFFAOYSA-N,CC(C)(C)NCC1=C(C=C(C=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O
TXGKRVFSSHPBAJ-JKSUJKDBSA-N,C1CC[C@H]([C@H](C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N
HRNLUBSXIHFDHP-UHFFFAOYSA-N,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC3=NC=CC(=N3)C4=CN=CC=C4
ODJLBQGVINUMMR-HZXDTFASSA-N,C[C@]12CC[C@H]3[C@H]([C@]1(CC[C@@H]2C4=CC(=O)OC4)O)CC[C@]5([C@@]3(CC[C@@H](C5)O)C=O)O
ANEBWFXPVPTEET-UHFFFAOYSA-N,CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC
VQJHOPSWBGJHQS-UHFFFAOYSA-N,CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl
QXRSDHAAWVKZLJ-PVYNADRNSA-N,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C
BKWJAKQVGHWELA-UHFFFAOYSA-N,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O
POPOYOKQQAEISW-UHFFFAOYSA-N,C1=CC2=C(C=C1Cl)SNC2=O
OOUGLTULBSNHNF-UHFFFAOYSA-N,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F
LUKBXSAWLPMMSZ-OWOJBTEDSA-N,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O
YJZSUCFGHXQWDM-UHFFFAOYSA-N,C1C2CC3CC1CC(C2)(C3)OC(=O)C4=CC=C(C=C4)NCC5=C(C=CC(=C5)O)O
DBRXOUCRJQVYJQ-RTZFTBETSA-N,CC1=C(C(=O)OC(C1)[C@@H](C)C2CCC3[C@@]2(CCC4C3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)C)CO
YFXGICNMLCGLHJ-RSKRLRQZSA-N,C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=NC3=C2N=C(N=C3OC)N)(C)O)O)OC4=CC=CC5=CC=CC=C54
MFZWMTSUNYWVBU-UHFFFAOYSA-N,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O
JCYZMTMYPZHVBF-UHFFFAOYSA-N,C1C(S[As](S1)C2=CC=C(C=C2)NC3=NC(=NC(=N3)N)N)CO
NOYPYLRCIDNJJB-UHFFFAOYSA-N,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC
MEKASOQEXYKAKM-UHFFFAOYSA-N,CCNCC1=CN=CC(=C1C)C2=CC3=C(C=C2)NN=C3C4=NC5=C(N4)C=C(C=C5F)F
SZQLTQPHXXXMNC-UHFFFAOYSA-N,CN(CCC1C2=CC=CC=C2COC3=CC=CC=C13)CC(COC4=CC=CC=C4)O
QMVPQBFHUJZJCS-NTKFZFFISA-N,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C=C(C=C6)O
QMVPQBFHUJZJCS-FEFYABCISA-N,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4[C@@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C=C(C=C6)O
QMVPQBFHUJZJCS-AKGYMOPHSA-N,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C=C(C=C6)O
LJIZUXQINHXGAO-ITWZMISCSA-N,CC(C)C1=C(C(=CC(=N1)C2=CC=CC=C2)C3=CC=C(C=C3)F)/C=C/[C@@H]4C[C@H](CC(=O)O4)O
LJIZUXQINHXGAO-OUKQBFOZSA-N,CC(C)C1=C(C(=CC(=N1)C2=CC=CC=C2)C3=CC=C(C=C3)F)/C=C/C4CC(CC(=O)O4)O
MSOUIIHPMJCUNI-LJAQVGFWSA-N,C1=CC(=CN=C1)[C@H](CNCCC2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)C4=NC(=CS4)C5=CC=C(C=C5)C(F)(F)F)O
JAUARQFUHQYXHN-UHFFFAOYSA-N,C1CN(C(=O)CN1CC2=CN=CN2CC3=CC(=C(C=C3)C#N)OC4=CC=CC=C4)C5=CC(=CC=C5)Cl
PADXFHBBNBUCNR-UMSFTDKQSA-N,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)OC(=O)CNC(=O)CCCCCNC(=O)CNC(=O)C(=C)C
IBTISPLPBBHVSU-UVOOVGFISA-N,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)/C=N/OCCN)O
BAZRWWGASYWYGB-SNVBAGLBSA-N,C1C[C@H](CN(C1)C2=C3C(=CNC3=NC=C2Br)NC(=O)C4CC4)N
CVBWTNHDKVVFMI-LBPRGKRZSA-N,C[C@@H](C(=O)N1CCC(CC1)CCN2C3=NC=NC(=C3N=C2SC4=C(C=C5C(=C4)OCO5)Br)N)O
OGSBUKJUDHAQEA-WMCAAGNKSA-N,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
OGSBUKJUDHAQEA-UHFFFAOYSA-N,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
OGSBUKJUDHAQEA-IURRXHLWSA-N,C#CC[C@H](CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
NMDYYWFGPIMTKO-HBVLKOHWSA-N,CC[C@@]12C=CCN3[C@@H]1[C@]4(CC3)[C@H]([C@]([C@@H]2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)[C@]6(C[C@H]7C[C@H](CN(C7)CC8=C6NC9=CC=CC=C89)C(C)(F)F)C(=O)OC)OC)C
NMDYYWFGPIMTKO-UXSVTQCRSA-N,CC[C@@]12C=CCN3[C@@H]1[C@]4(CC3)[C@H](C([C@@H]2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)[C@]6(CC7CC(CN(C7)CC8=C6NC9=CC=CC=C89)C(C)(F)F)C(=O)OC)OC)C
NMDYYWFGPIMTKO-ZSRSGXGDSA-N,CC[C@@]12C=CCN3[C@@H]1[C@]4(CC3)[C@H]([C@]([C@@H]2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)[C@]6(C[C@@H]7C[C@@H](CN(C7)CC8=C6NC9=CC=CC=C89)C(C)(F)F)C(=O)OC)OC)C
AUGCSOFQTDKPSO-RGVLZGJSSA-N,CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)/COC1=CC=CC2=CC=CC=C21
WMTNMICVHUBQRW-UHFFFAOYSA-N,CCN(CC)CCNC1=C2C(=C(C=C1)CNC)SC3=CC=CC=C3C2=O
DTGZHCFJNDAHEN-RCBISRMCSA-N,CCC1CN2CCC3=CC(=C(C=C3C2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)O)OC)OC)OC
VJKZUTFFMNSTTD-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)SC(=N3)C4=CC=CO4
NFSKEXQRNDSSAN-NSHDSACASA-N,C[C@@H](C1=CC=C(C=C1)NC(=O)C)C(=O)NC2=NC=C(S2)C(C)C
SCAGLYMBBLMFND-UHFFFAOYSA-N,C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC(=CC=C5)I
XCOWUOOCXCXCNS-UHFFFAOYSA-N,C1=CC(=CC=C1CSSSCC2=CC=C(C=C2)F)F
ZGFJFBOLVLFLLN-MOLVWPNASA-N,CC1(CN(CC[C@@]1(C2=CC=C(C=C2)Cl)O)CC/C=C/3\C4=C(COC5=C3C=C(C=C5)C(C)(C)O)N=CC=C4)C
LGFLRHWJJKLPCC-ZDUSSCGKSA-N,C1=CC(=CC=C1CCC2=CN=C3C(=N2)C(=NC(=N3)N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CPRASSMXAHKLHY-UHFFFAOYSA-N,CCN(CC)CCCNC1=NC=CC2=C(C3=C(C(=C21)C)C4=C(N3)C=CC(=C4)O)C
RVFGKBWWUQOIOU-NDEPHWFRSA-N,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC6=C(C=C5N=C4C3=C2)OCCO6)CN7CCN(CC7)C)O
OEAXOGPMLCXNMV-UHFFFAOYSA-N,CN(C)CCN1C(=O)C2=CC=CC3=C2N(C1=O)C4=C3C5=C(C=C4)C(=O)CCC5
PAVKBQLPQCDVNI-UHFFFAOYSA-N,CCN(CC)CCCNC1=NC=CC2=C(C3=C(C(=C21)C)C4=C(N3)C=CC(=C4)OC)C
XQCGNURMLWFQJR-HLPDFKCVSA-N,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CCC3(C4CCC5(C(CCC5(C4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)O
HULMNSIAKWANQO-UZQFYTNMSA-N,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5(C(CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O)O
LKRDZKPBAOKJBT-CNPIRKNPSA-N,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5CC[C@]7([C@@]6(C[C@@H]([C@@H]7C8=CC(=O)OC8)O)O)C)C)C)C)O)O
YFGQJKBUXPKSAW-OQHPCPMASA-N,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3CC[C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H](C(O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C)O
MYEJFUXQJGHEQK-DYDCTSDLSA-N,CC1C(C(C(C(O1)O[C@H]2CC[C@@]3(C4CC[C@@]5([C@H](CC[C@@]5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O
MYEJFUXQJGHEQK-CZIOHNRYSA-N,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O
WJHBDAIAIDOONY-UHFFFAOYSA-N,CC1(N=C(N=C(N1C2=CC(=C(C=C2)OCC3=CC(=CC=C3)C(=O)N(C)C)Cl)N)N)C
DBXHTQKBPYCCQK-GHVJWSGMSA-N,CC/C(=C(/C#N)\C1=CC=C(C=C1)OCCN(CC)CC)/C2=CC=C(C=C2)Cl
LSHVYAFMTMFKBA-TZIWHRDSSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
FABUFPQFXZVHFB-PVYNADRNSA-N,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](NC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C
QAWBIEIZDDIEMW-FPYGCLRLSA-N,C1C2CC3CC1CC(C2)(C3)C4=C(C=CC(=C4)C5=CC=C(C=C5)/C=C/C(=O)O)O
QLLGKCJUPWYJON-HLTSFMKQSA-N,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H](C(=C2F)CO)O)O
RTGDFNSFWBGLEC-SYZQJQIISA-N,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)O
RTGDFNSFWBGLEC-TVPGTPATSA-N,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(/C)\CCC(=O)OCCN3CCOCC3)O
HPNSFSBZBAHARI-RUDMXATFSA-N,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O
BEMNJULZEQTDJY-UHFFFAOYSA-N,CC1=NC2=C(N1)C=C(C=C2)N3C(=C(C=N3)C(=O)C4=CC5=CC=CC=C5N4)N
KVSKGMLNBAPGKH-UHFFFAOYSA-N,C1=CC(=CC=C1NC(=O)C2=C(C(=CC(=C2)Br)Br)O)Br
BVLLRNZKAURPNA-UHFFFAOYSA-N,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)Cl
XESARGFCSKSFID-FLLFQEBCSA-N,C([C@@H]1[C@H]([C@H]([C@@H](O1)C2=C(C(=NN2)C(=O)N)O)O)O)O
WYXSYVWAUAUWLD-SHUUEZRQSA-N,C1=NN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
QQOBRRFOVWGIMD-OJAKKHQRSA-N,CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C(=O)NC(=O)C=N2)OC(=O)C)OC(=O)C
KPBNHDGDUADAGP-VAWYXSNFSA-N,C1CN(CCC1CCCCNC(=O)/C=C/C2=CN=CC=C2)C(=O)C3=CC=CC=C3
RFIXURDMUINBMD-UHFFFAOYSA-N,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC(=C(C(=C2)I)O)I)O
YULUCECVQOCQFQ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2C=CC(=C3)C4=CC(=NN4C5=CC=C(C=C5)NC(=O)CN)C(F)(F)F
DXTYGLAQRALLEG-LFYBBSHMSA-N,CC1=NC2=C(N1C3=CC=C(C=C3)OCC4=CC(=CC=C4)/C=C/C5=NC6=C(S5)C=CC(=C6)F)C=CN=C2
ZGTYTFYRCIRWBL-HYVNUMGLSA-N,C[C@@H]1CC[C@H]([C@@H](C1)C(=O)N2C3=C(C=C(C=C3)OC)N(C2=O)CCN)C(C)C
QEZYDSSGVBTNBH-UHFFFAOYSA-N,CC(C)N1C2=CC=CC=C2C(=N1)C(=O)NCCN3CCC(CC3)NC(=O)C45CC6CC(C4)CC(C6)C5
QDWKGEFGLQMDAM-JJIBRWJFSA-N,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C/2\C3=C(C=CC(=C3)C4=CSC(=N4)C5=CC=CC=C5)NC2=O)C
KDCVCMJTEQZMEL-GOSISDBHSA-N,CC1=CC(=CC=C1)CN2CCN(C[C@H](C2)NC(=O)C3=NNC4=CC=CC=C43)C
IZAOBRWCUGOKNH-OAHLLOKOSA-N,C[C@H](C1=C(C=C(C=C1)F)CCCC(=O)O)N(C2=C(C=CC(=C2)F)F)S(=O)(=O)C3=CC=C(C=C3)Cl
OALDDSAHYZPJQM-UHFFFAOYSA-N,CN1CCN(CC1)C2=CC(=CC(=C2)C(=O)NC3=C(NN=C3)C(=O)NC4CCCCC4)Cl
GAOHLWCIAJNSEE-JTQLQIEISA-N,C[C@@H](C(=O)NC1=CC=C(C=C1)SC2=CC3=C(C=C2)N=C(N3)NC(=O)OC)N
FZGVEKPRDOIXJY-UHFFFAOYSA-N,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C
IPGLIOFIFLXLKR-UHFFFAOYSA-N,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)OCCC23CC4CC(C2)CC(C4)C3)O
UBUIUJDXHGPJQV-UHFFFAOYSA-L,C1CCC(CC1)(C[NH-])C[NH-].[O-]S(=O)(=O)[O-].[Pt+4]
CYXKNKQEMFBLER-UHFFFAOYSA-N,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3
WBBZUHMHBSXBDT-UHFFFAOYSA-N,CCOC1=CC(=CC2=C1C3=C(CCCN3)C(=O)N2)CN4CCOCC4
NCUCGYYHUFIYNU-UHFFFAOYSA-N,CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
DENYZIUJOTUUNY-MRXNPFEDSA-N,C[C@]12CCCN1CC3=NNC(=O)C4=C5C3=C2NC5=CC(=C4)F
